Name,Department,empid,Salary,Address
Veterinary and Other Professional Services,Level 4,MN114,841,
Veterinary and Other Professional Services,Level 4,MN114,372,
Veterinary and Other Professional Services,Level 4,MN114,282,
Veterinary and Other Professional Services,Level 4,MN114,187,
Veterinary and Other Professional Services,Level 4,MN114,"190,700",
Veterinary and Other Professional Services,Level 4,MN114,"20,600",
Veterinary and Other Professional Services,Level 4,MN114,135,
Veterinary and Other Professional Services,Level 4,MN114,110,
Veterinary and Other Professional Services,Level 4,MN114,39,
Veterinary and Other Professional Services,Level 4,MN114,17,
Veterinary and Other Professional Services,Level 4,MN114,44,
Computer System Design and Related Services,Level 4,MN115,"7,478",
Computer System Design and Related Services,Level 4,MN115,"7,369",
Computer System Design and Related Services,Level 4,MN115,56,
Computer System Design and Related Services,Level 4,MN115,16,
Computer System Design and Related Services,Level 4,MN115,37,
Computer System Design and Related Services,Level 4,MN115,"6,902",
Computer System Design and Related Services,Level 4,MN115,34,
Computer System Design and Related Services,Level 4,MN115,19,
Computer System Design and Related Services,Level 4,MN115,182,
Computer System Design and Related Services,Level 4,MN115,"3,066",
Computer System Design and Related Services,Level 4,MN115,7,
Computer System Design and Related Services,Level 4,MN115,"3,521",
Computer System Design and Related Services,Level 4,MN115,80,
Computer System Design and Related Services,Level 4,MN115,37,
Computer System Design and Related Services,Level 4,MN115,50,
Computer System Design and Related Services,Level 4,MN115,590,
Computer System Design and Related Services,Level 4,MN115,"4,713",
Computer System Design and Related Services,Level 4,MN115,"3,043",
Computer System Design and Related Services,Level 4,MN115,525,
Computer System Design and Related Services,Level 4,MN115,226,
Computer System Design and Related Services,Level 4,MN115,53,
Computer System Design and Related Services,Level 4,MN115,"1,146",
Computer System Design and Related Services,Level 4,MN115,"4,713",
Computer System Design and Related Services,Level 4,MN115,"1,725",
Computer System Design and Related Services,Level 4,MN115,"2,359",
Computer System Design and Related Services,Level 4,MN115,630,
Computer System Design and Related Services,Level 4,MN115,"253,200",
Computer System Design and Related Services,Level 4,MN115,"20,000",
Computer System Design and Related Services,Level 4,MN115,129,
Computer System Design and Related Services,Level 4,MN115,127,
Computer System Design and Related Services,Level 4,MN115,34,
Computer System Design and Related Services,Level 4,MN115,13,
Computer System Design and Related Services,Level 4,MN115,37,
Administrative and Support Services,Level 3,MN21,"10,036",
Administrative and Support Services,Level 3,MN21,"9,679",
Administrative and Support Services,Level 3,MN21,218,
Administrative and Support Services,Level 3,MN21,49,
Administrative and Support Services,Level 3,MN21,91,
Administrative and Support Services,Level 3,MN21,"9,284",
Administrative and Support Services,Level 3,MN21,116,
Administrative and Support Services,Level 3,MN21,29,
Administrative and Support Services,Level 3,MN21,243,
Administrative and Support Services,Level 3,MN21,"3,608",
Administrative and Support Services,Level 3,MN21,8,
Administrative and Support Services,Level 3,MN21,"5,040",
Administrative and Support Services,Level 3,MN21,247,
Administrative and Support Services,Level 3,MN21,126,
Administrative and Support Services,Level 3,MN21,139,
Administrative and Support Services,Level 3,MN21,765,
Administrative and Support Services,Level 3,MN21,"8,313",
Administrative and Support Services,Level 3,MN21,"3,407",
Administrative and Support Services,Level 3,MN21,"2,324",
Administrative and Support Services,Level 3,MN21,654,
Administrative and Support Services,Level 3,MN21,215,
Administrative and Support Services,Level 3,MN21,"2,581",
Administrative and Support Services,Level 3,MN21,"8,313",
Administrative and Support Services,Level 3,MN21,"3,556",
Administrative and Support Services,Level 3,MN21,"3,119",
Administrative and Support Services,Level 3,MN21,"1,638",
Administrative and Support Services,Level 3,MN21,"96,000",
Administrative and Support Services,Level 3,MN21,"7,300",
Administrative and Support Services,Level 3,MN21,109,
Administrative and Support Services,Level 3,MN21,105,
Administrative and Support Services,Level 3,MN21,22,
Administrative and Support Services,Level 3,MN21,9,
Administrative and Support Services,Level 3,MN21,43,
Travel Agency and Tour Arrangement Services,Level 4,MN211,856,
Travel Agency and Tour Arrangement Services,Level 4,MN211,827,
Travel Agency and Tour Arrangement Services,Level 4,MN211,15,
Travel Agency and Tour Arrangement Services,Level 4,MN211,1,
Travel Agency and Tour Arrangement Services,Level 4,MN211,12,
Travel Agency and Tour Arrangement Services,Level 4,MN211,753,
Travel Agency and Tour Arrangement Services,Level 4,MN211,5,
Travel Agency and Tour Arrangement Services,Level 4,MN211,3,
Travel Agency and Tour Arrangement Services,Level 4,MN211,24,
Travel Agency and Tour Arrangement Services,Level 4,MN211,339,
Travel Agency and Tour Arrangement Services,Level 4,MN211,0,
Travel Agency and Tour Arrangement Services,Level 4,MN211,378,
Travel Agency and Tour Arrangement Services,Level 4,MN211,4,
Travel Agency and Tour Arrangement Services,Level 4,MN211,3,
Travel Agency and Tour Arrangement Services,Level 4,MN211,3,
Travel Agency and Tour Arrangement Services,Level 4,MN211,103,
Travel Agency and Tour Arrangement Services,Level 4,MN211,818,
Travel Agency and Tour Arrangement Services,Level 4,MN211,633,
Travel Agency and Tour Arrangement Services,Level 4,MN211,78,
Travel Agency and Tour Arrangement Services,Level 4,MN211,21,
Travel Agency and Tour Arrangement Services,Level 4,MN211,20,
Travel Agency and Tour Arrangement Services,Level 4,MN211,107,
Travel Agency and Tour Arrangement Services,Level 4,MN211,818,
Travel Agency and Tour Arrangement Services,Level 4,MN211,225,
Travel Agency and Tour Arrangement Services,Level 4,MN211,530,
Travel Agency and Tour Arrangement Services,Level 4,MN211,63,
Travel Agency and Tour Arrangement Services,Level 4,MN211,"135,800",
Travel Agency and Tour Arrangement Services,Level 4,MN211,"16,300",
Travel Agency and Tour Arrangement Services,Level 4,MN211,119,
Travel Agency and Tour Arrangement Services,Level 4,MN211,119,
Travel Agency and Tour Arrangement Services,Level 4,MN211,46,
Travel Agency and Tour Arrangement Services,Level 4,MN211,13,
Travel Agency and Tour Arrangement Services,Level 4,MN211,27,
Employment and Other Administrative Services,Level 4,MN212,"5,920",
Employment and Other Administrative Services,Level 4,MN212,"5,621",
Employment and Other Administrative Services,Level 4,MN212,187,
Employment and Other Administrative Services,Level 4,MN212,48,
Employment and Other Administrative Services,Level 4,MN212,65,
Employment and Other Administrative Services,Level 4,MN212,"5,533",
Employment and Other Administrative Services,Level 4,MN212,75,
Employment and Other Administrative Services,Level 4,MN212,16,
Employment and Other Administrative Services,Level 4,MN212,118,
Employment and Other Administrative Services,Level 4,MN212,"2,131",
Employment and Other Administrative Services,Level 4,MN212,7,
Employment and Other Administrative Services,Level 4,MN212,"2,979",
Employment and Other Administrative Services,Level 4,MN212,213,
Employment and Other Administrative Services,Level 4,MN212,53,
Employment and Other Administrative Services,Level 4,MN212,48,
Employment and Other Administrative Services,Level 4,MN212,383,
Employment and Other Administrative Services,Level 4,MN212,"5,332",
Employment and Other Administrative Services,Level 4,MN212,"2,015",
Employment and Other Administrative Services,Level 4,MN212,"1,292",
Employment and Other Administrative Services,Level 4,MN212,330,
Employment and Other Administrative Services,Level 4,MN212,121,
Employment and Other Administrative Services,Level 4,MN212,"2,026",
Employment and Other Administrative Services,Level 4,MN212,"5,332",
Employment and Other Administrative Services,Level 4,MN212,"2,583",
Employment and Other Administrative Services,Level 4,MN212,"1,783",
Employment and Other Administrative Services,Level 4,MN212,966,
Employment and Other Administrative Services,Level 4,MN212,"94,900",
Employment and Other Administrative Services,Level 4,MN212,"6,100",
Employment and Other Administrative Services,Level 4,MN212,113,
Employment and Other Administrative Services,Level 4,MN212,110,
Employment and Other Administrative Services,Level 4,MN212,15,
Employment and Other Administrative Services,Level 4,MN212,7,
Employment and Other Administrative Services,Level 4,MN212,48,
"Building Cleaning, Pest Control and Other Support Services",Level 4,MN213,"3,260",
"Building Cleaning, Pest Control and Other Support Services",Level 4,MN213,"3,231",
"Building Cleaning, Pest Control and Other Support Services",Level 4,MN213,15,
"Building Cleaning, Pest Control and Other Support Services",Level 4,MN213,1,
"Building Cleaning, Pest Control and Other Support Services",Level 4,MN213,14,
"Building Cleaning, Pest Control and Other Support Services",Level 4,MN213,"2,998",
"Building Cleaning, Pest Control and Other Support Services",Level 4,MN213,36,
"Building Cleaning, Pest Control and Other Support Services",Level 4,MN213,10,
"Building Cleaning, Pest Control and Other Support Services",Level 4,MN213,101,
"Building Cleaning, Pest Control and Other Support Services",Level 4,MN213,"1,138",
"Building Cleaning, Pest Control and Other Support Services",Level 4,MN213,1,
"Building Cleaning, Pest Control and Other Support Services",Level 4,MN213,"1,683",
"Building Cleaning, Pest Control and Other Support Services",Level 4,MN213,31,
"Building Cleaning, Pest Control and Other Support Services",Level 4,MN213,70,
"Building Cleaning, Pest Control and Other Support Services",Level 4,MN213,88,
"Building Cleaning, Pest Control and Other Support Services",Level 4,MN213,280,
"Building Cleaning, Pest Control and Other Support Services",Level 4,MN213,"2,162",
"Building Cleaning, Pest Control and Other Support Services",Level 4,MN213,759,
"Building Cleaning, Pest Control and Other Support Services",Level 4,MN213,954,
"Building Cleaning, Pest Control and Other Support Services",Level 4,MN213,303,
"Building Cleaning, Pest Control and Other Support Services",Level 4,MN213,75,
"Building Cleaning, Pest Control and Other Support Services",Level 4,MN213,449,
"Building Cleaning, Pest Control and Other Support Services",Level 4,MN213,"2,162",
"Building Cleaning, Pest Control and Other Support Services",Level 4,MN213,748,
"Building Cleaning, Pest Control and Other Support Services",Level 4,MN213,805,
"Building Cleaning, Pest Control and Other Support Services",Level 4,MN213,609,
"Building Cleaning, Pest Control and Other Support Services",Level 4,MN213,"90,900",
"Building Cleaning, Pest Control and Other Support Services",Level 4,MN213,"7,800",
"Building Cleaning, Pest Control and Other Support Services",Level 4,MN213,94,
"Building Cleaning, Pest Control and Other Support Services",Level 4,MN213,83,
"Building Cleaning, Pest Control and Other Support Services",Level 4,MN213,37,
"Building Cleaning, Pest Control and Other Support Services",Level 4,MN213,13,
"Building Cleaning, Pest Control and Other Support Services",Level 4,MN213,35,
"Public Order, Safety and Regulatory Services",Level 1,OO,"1,270",
"Public Order, Safety and Regulatory Services",Level 1,OO,"1,248",
"Public Order, Safety and Regulatory Services",Level 1,OO,C,
"Public Order, Safety and Regulatory Services",Level 1,OO,0,
"Public Order, Safety and Regulatory Services",Level 1,OO,C,
"Public Order, Safety and Regulatory Services",Level 1,OO,"1,191",
"Public Order, Safety and Regulatory Services",Level 1,OO,37,
"Public Order, Safety and Regulatory Services",Level 1,OO,5,
"Public Order, Safety and Regulatory Services",Level 1,OO,39,
"Public Order, Safety and Regulatory Services",Level 1,OO,597,
"Public Order, Safety and Regulatory Services",Level 1,OO,C,
"Public Order, Safety and Regulatory Services",Level 1,OO,512,
"Public Order, Safety and Regulatory Services",Level 1,OO,2,
"Public Order, Safety and Regulatory Services",Level 1,OO,16,
"Public Order, Safety and Regulatory Services",Level 1,OO,17,
"Public Order, Safety and Regulatory Services",Level 1,OO,79,
"Public Order, Safety and Regulatory Services",Level 1,OO,"1,305",
"Public Order, Safety and Regulatory Services",Level 1,OO,346,
"Public Order, Safety and Regulatory Services",Level 1,OO,158,
"Public Order, Safety and Regulatory Services",Level 1,OO,36,
"Public Order, Safety and Regulatory Services",Level 1,OO,9,
"Public Order, Safety and Regulatory Services",Level 1,OO,801,
"Public Order, Safety and Regulatory Services",Level 1,OO,"1,305",
"Public Order, Safety and Regulatory Services",Level 1,OO,430,
"Public Order, Safety and Regulatory Services",Level 1,OO,278,
"Public Order, Safety and Regulatory Services",Level 1,OO,597,
"Public Order, Safety and Regulatory Services",Level 1,OO,124,
"Public Order, Safety and Regulatory Services",Level 1,OO,118,
"Public Order, Safety and Regulatory Services",Level 1,OO,18,
"Public Order, Safety and Regulatory Services",Level 1,OO,6,
"Public Order, Safety and Regulatory Services",Level 1,OO,33,
"Public Order, Safety and Regulatory Services",Level 3,OO21,"1,270",
